NUMERO;CODIGO;RECEITA;DATA;HISTORICO;CONTA BANCARIA;FORNECEDOR;VALOR
311;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE JUNHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;13542.87
310;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE ABRIL/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;21313.08
309;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE MAIO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;13587.13
308;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE JULHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;13758.64
307;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE ABRIL/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;13689.12
306;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE ABRIL/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;19807.74
305;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE MAIO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;19109.02
304;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE MAIO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;21243.07
303;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL, REFERENTE AO MES DE MARÇO DE 2021.;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;7945.27
302;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL, REFERENTE AO MES DE FEVEREIRO DE 2021.;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;7945.27
301;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL, REFERENTE AO MES DE JANEIRO DE 2021.;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;7824.53
300;121801111 ; CPSSS do Servidor Civil Ativo - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE OUTUBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;92749.12
299;121801111 ; CPSSS do Servidor Civil Ativo - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE OUTUBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;65374.07
298;121801111 ; CPSSS do Servidor Civil Ativo - Principal;23/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE AGOSTO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;22891.49
297;121801111 ; CPSSS do Servidor Civil Ativo - Principal;23/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE JULHO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;17108.51
296;192199111 ; Outras Indenizações - Principal;23/11/2021;PROVENIENTE DE RESTITUIÇÃO DE VALOR REPASSADO A MAIOR PARA CAIXA ECONOMICA FEDERAL , DA GUIA EXTRA CONSIGNAÇÃO Nº 65.;2507;CAIXA ECONOMICA FEDERAL;236.69
295;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;23/11/2021;PROVENIENTE A PARTE PATRONAL DAS FOLHAS DO PODER LEGISLATIVO REFERENTE AO MES DE NOVEMBRO/2021;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;8692.55
294;121801111 ; CPSSS do Servidor Civil Ativo - Principal;23/11/2021;PROVENIENTE A PARTE DO SERVIDOR DAS FOLHAS DO PODER LEGISLATIVO,REFERENTE AO MES DE NOVEMBRO/2021;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;3848.69
293;121801111 ; CPSSS do Servidor Civil Ativo - Principal;10/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE JULHO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;70000.00
292;121801111 ; CPSSS do Servidor Civil Ativo - Principal;10/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE OUTUBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;103467.70
291;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;05/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE SETEMBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;100000.00
290;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;08/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE NOVEMBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;65374.07
289;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;08/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO 13ºSALARIO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;114268.64
288;121801111 ; CPSSS do Servidor Civil Ativo - Principal;08/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO 13º 2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;98946.32
286;121801211 ; CPSSS do Servidor Civil Inativo - Principal;29/10/2021;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 189.;2507;2 - INATIVOS;1969.62
285;121801111 ; CPSSS do Servidor Civil Ativo - Principal;13/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE SETEMBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;65169.35
284;121801111 ; CPSSS do Servidor Civil Ativo - Principal;13/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE SETEMBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;103225.13
283;132100411 ; Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS - Principal;29/10/2021;PROVENIENTE AO RENDIMENTO DA APLICAÇÃO FINANCEIRA;2507;CAIXA ECONOMICA FEDERAL;511.14
282;132100411 ; Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS - Principal;29/10/2021;PROVENIENTE AO RENDIMENTO DA APLICAÇÃO FINANCEIRA;2507;CAIXA ECONOMICA FEDERAL;380.02
281;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;27/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE SETEMBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;133643.53
280;121801111 ; CPSSS do Servidor Civil Ativo - Principal;29/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE SETEMBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;92559.74
279;121801111 ; CPSSS do Servidor Civil Ativo - Principal;29/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO MUNICIPAIS FOLHAS CÓDIGOS: 1,2,4,6,7,10,12,26,17,46,41,47,48, REFERENTE AO MÊS SETEMBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;66390.27
278;121801111 ; CPSSS do Servidor Civil Ativo - Principal;29/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO MUNICIPAIS FOLHAS CÓDIGOS: 33, 34, 35 E 36, REFERENTE AO MÊS AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;48692.16
277;121801111 ; CPSSS do Servidor Civil Ativo - Principal;29/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO MUNICIPAIS FOLHAS CÓDIGOS: 1,2,4,6,7,10,12,26,17,46,41,47,48, REFERENTE AO MÊS AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;65228.89
276;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;27/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE JULHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;211418.99
275;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;27/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE JULHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;135742.42
274;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;27/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE JULHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;189813.29
273;121801111 ; CPSSS do Servidor Civil Ativo - Principal;20/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE JUNHO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;142808.63
272;121801111 ; CPSSS do Servidor Civil Ativo - Principal;20/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE JULHO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;57191.37
271;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;20/10/2021;PROVENIENTE A PARTE PATRONAL DAS FOLHAS DO PODER LEGISLATIVO REFERENTE AO MES DE OUTUBRO/2021;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;9080.42
270;121801111 ; CPSSS do Servidor Civil Ativo - Principal;20/10/2021;PROVENIENTE A PARTE DO SERVIDOR DAS FOLHAS DO PODER LEGISLATIVO,REFERENTE AO MES DE OUTUBRO/2021;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;4020.42
269;721804111 ; CPSSS Patronal - Parcelamentos - Servidor Civil Ativo - Intra-Orçamentária - Principal;20/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DOS SERVIDORES DA PREFEITURA, REFERENTE AO ACORDO 559/2018, PARCELA 42/60.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;782.66
268;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;01/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;110000.00
267;132100411 ; Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS - Principal;30/09/2021;PROVENIENTE AO RENDIMENTO DA APLICAÇÃO FINANCEIRA NA CONTA Nº 26.837-2;268372;BANCO DO BRASIL SA;153.73
266;132100411 ; Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS - Principal;30/09/2021;PROVENIENTE AO RENDIMENTO DA APLICAÇÃO FINANCEIRA;2507;CAIXA ECONOMICA FEDERAL;562.56
265;132100411 ; Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS - Principal;30/09/2021;PROVENIENTE AO RENDIMENTO DA APLICAÇÃO FINANCEIRA;2507;CAIXA ECONOMICA FEDERAL;65.48
264;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE JUNHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;187807.53
263;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;211523.96
262;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE JUNHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;208844.69
261;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE MAIO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;209583.20
260;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;134929.11
259;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE JUNHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;133613.66
258;121801111 ; CPSSS do Servidor Civil Ativo - Principal;24/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE-SEGURADO DOS SERVIDORES DA CAMARA MUNICIPAL DE CAJAZEIRAS, REFERENTE AO MÊS DE SETEMBRO/2021.;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;3742.29
257;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;24/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PATRONAIS DOS SERVIDORES DA CAMARA MUNICIPAL DE CAJAZEIRAS, REFERENTE AO MÊS DE SETEMBRO/2021.;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;8452.23
256;121801111 ; CPSSS do Servidor Civil Ativo - Principal;29/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;92559.74
255;121801111 ; CPSSS do Servidor Civil Ativo - Principal;13/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DOS SERVIDORES, REFERENTE, COMPETENCIA DE JULHO DE 2021.;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;4166.18
254;121801111 ; CPSSS do Servidor Civil Ativo - Principal;13/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DOS SERVIDORES, REFERENTE, COMPETENCIA DE JUNHO DE 2021.;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;4154.90
253;121801111 ; CPSSS do Servidor Civil Ativo - Principal;13/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;65796.24
252;121801111 ; CPSSS do Servidor Civil Ativo - Principal;13/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;103146.71
251;721804111 ; CPSSS Patronal - Parcelamentos - Servidor Civil Ativo - Intra-Orçamentária - Principal;06/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PATRONAL DO PARCELAMENTO 559/2018 DA PREFEITURA MUNICIPAL PARCELA 41/60.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;772.73
250;721804111 ; CPSSS Patronal - Parcelamentos - Servidor Civil Ativo - Intra-Orçamentária - Principal;06/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PATRONAL DO PARCELAMENTO 559/2018 DA PREFEITURA MUNICIPAL PARCELA 40/60.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;784.92
249;121801211 ; CPSSS do Servidor Civil Inativo - Principal;30/09/2021;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 173.;2507;2 - INATIVOS;1428.52
245;121801111 ; CPSSS do Servidor Civil Ativo - Principal;31/08/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE JUNHO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;548.4
244;121801111 ; CPSSS do Servidor Civil Ativo - Principal;31/08/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE MAIO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;144132.97
243;121801111 ; CPSSS do Servidor Civil Ativo - Principal;31/08/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE ABRIL/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;55318.63
242;132100411 ; Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS - Principal;31/08/2021;PROVENIENTE AO RENDIMENTO DA APLICAÇÃO FINANCEIRA;2507;CAIXA ECONOMICA FEDERAL;518.99
241;132100411 ; Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS - Principal;31/08/2021;PROVENIENTE AO RENDIMENTO DA APLICAÇÃO FINANCEIRA;2507;CAIXA ECONOMICA FEDERAL;28.94
240;132100411 ; Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS - Principal;31/08/2021;PROVENIENTE AO RENDIMENTO DA APLICAÇÃO FINANCEIRA NA CONTA Nº 26.837-2;268372;BANCO DO BRASIL SA;144.65
239;121801111 ; CPSSS do Servidor Civil Ativo - Principal;30/08/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE ABRIL/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;89509.59
238;121801111 ; CPSSS do Servidor Civil Ativo - Principal;30/08/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE MARÇO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;113611.79
237;121801111 ; CPSSS do Servidor Civil Ativo - Principal;30/08/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE FEVEREIRO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;76878.62
236;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/08/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE MAIO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;134050.39
235;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/08/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE MAIO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;188529.20
234;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;27/08/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE ABRIL/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;60056.62
233;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;27/08/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE ABRIL/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;210274.45
232;121801111 ; CPSSS do Servidor Civil Ativo - Principal;24/08/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE JANEIRO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;6303.46
